measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,1,Male,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,1,Number,2015,11907.290528197213,20554.57858421229,5063.839625271856
1,Deaths,1,Global,2,Female,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,1,Number,2015,15078.519219269803,25131.21033282327,6365.928088828336
1,Deaths,1,Global,1,Male,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,2,Percent,2015,0.0134520003003377,0.022998615352981,0.0055794913700309
1,Deaths,1,Global,2,Female,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,2,Percent,2015,0.0262660064480863,0.0428334350057749,0.0113854046507003
1,Deaths,1,Global,1,Male,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,3,Rate,2015,1.7447187804200002,3.01176486746,0.74198039212
1,Deaths,1,Global,2,Female,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,3,Rate,2015,2.11437796967,3.52401165566,0.8926591472100001
1,Deaths,1,Global,1,Male,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,1,Number,2016,12136.403407640631,20683.123446830366,5154.734280749342
1,Deaths,1,Global,2,Female,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,1,Number,2016,15568.302953090411,26122.839362386527,6549.110366347186
1,Deaths,1,Global,1,Male,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,2,Percent,2016,0.0134350717725155,0.0225105785696922,0.0055171076154457
1,Deaths,1,Global,2,Female,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,2,Percent,2016,0.026361955011801,0.0426972726250553,0.0113267824079993
1,Deaths,1,Global,1,Male,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,3,Rate,2016,1.7278843774500001,2.9446982504,0.73388997831
1,Deaths,1,Global,2,Female,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,3,Rate,2016,2.11932307809,3.55611889702,0.89153459964
1,Deaths,1,Global,1,Male,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,1,Number,2017,12438.257543834705,20997.09127189948,5321.88953863812
1,Deaths,1,Global,2,Female,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,1,Number,2017,16186.266069511952,26715.76742928247,6914.852701760607
1,Deaths,1,Global,1,Male,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,2,Percent,2017,0.013433420116106,0.0223159002878393,0.0056609291105742
1,Deaths,1,Global,2,Female,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,2,Percent,2017,0.0264080224222505,0.0427834609779241,0.0115125111815497
1,Deaths,1,Global,1,Male,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,3,Rate,2017,1.72115535212,2.90549185802,0.73642137016
1,Deaths,1,Global,2,Female,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,3,Rate,2017,2.13968127963,3.5315882732899997,0.9140823963899999
1,Deaths,1,Global,1,Male,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,1,Number,2018,12907.86109321134,21722.18782121845,5534.206840790981
1,Deaths,1,Global,2,Female,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,1,Number,2018,16807.66783994092,28290.25682948202,7153.185181863807
1,Deaths,1,Global,1,Male,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,2,Percent,2018,0.0134661626189235,0.0228287347305404,0.0056557947480069
1,Deaths,1,Global,2,Female,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,2,Percent,2018,0.026463879781129,0.0427761527421494,0.0115082910038913
1,Deaths,1,Global,1,Male,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,3,Rate,2018,1.7372529849099998,2.9235622663400003,0.7448420217599999
1,Deaths,1,Global,2,Female,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,3,Rate,2018,2.15893107441,3.63386016156,0.91882073808
1,Deaths,1,Global,1,Male,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,1,Number,2019,13206.540205492933,22046.06698770805,5707.924086781973
1,Deaths,1,Global,2,Female,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,1,Number,2019,17183.5640272528,28848.23568525334,7207.582582040318
1,Deaths,1,Global,1,Male,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,2,Percent,2019,0.0135158958959785,0.0223554907872091,0.0056595982625632
1,Deaths,1,Global,2,Female,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,2,Percent,2019,0.0266057313335254,0.0427057751342659,0.0115793030135442
1,Deaths,1,Global,1,Male,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,3,Rate,2019,1.7300825748200002,2.88807785729,0.74774920966
1,Deaths,1,Global,2,Female,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,3,Rate,2019,2.14684537596,3.6041825367199998,0.90048637835
1,Deaths,1,Global,1,Male,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,1,Number,2020,13394.783259855143,22570.467120451383,5831.4765699338
1,Deaths,1,Global,2,Female,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,1,Number,2020,17401.150386529676,29298.92763088974,7414.705289838184
1,Deaths,1,Global,1,Male,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,2,Percent,2020,0.0135437760337255,0.0222772902880805,0.0056870697431931
1,Deaths,1,Global,2,Female,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,2,Percent,2020,0.0267218189248445,0.0429794883734459,0.0115415321601192
1,Deaths,1,Global,1,Male,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,3,Rate,2020,1.71091128128,2.8829183773300002,0.74485259347
1,Deaths,1,Global,2,Female,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,3,Rate,2020,2.11717665834,3.56476464582,0.90213811268
1,Deaths,1,Global,1,Male,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,1,Number,2021,13604.732259293884,22520.745255314152,5800.502886432617
1,Deaths,1,Global,2,Female,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,1,Number,2021,17807.000321335483,29609.033039693648,7674.1601464038995
1,Deaths,1,Global,1,Male,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,2,Percent,2021,0.0135743271815474,0.0218837452614267,0.0058010743252349
1,Deaths,1,Global,2,Female,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,2,Percent,2021,0.0267033664191084,0.0424491117931033,0.011546928788547
1,Deaths,1,Global,1,Male,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,3,Rate,2021,1.69960052652,2.81345268426,0.72464033631
1,Deaths,1,Global,2,Female,41,50-74 years,508,Chronic respiratory diseases,108,High body-mass index,3,Rate,2021,2.11506229024,3.51687247165,0.91151381154
1,Deaths,1,Global,1,Male,228,55+ years,508,Chronic respiratory diseases,108,High body-mass index,1,Number,2015,17692.732119053006,30000.73049021073,7551.407095575629
1,Deaths,1,Global,2,Female,228,55+ years,508,Chronic respiratory diseases,108,High body-mass index,1,Number,2015,25025.29968705004,42239.523176907074,10356.602687099554
1,Deaths,1,Global,1,Male,228,55+ years,508,Chronic respiratory diseases,108,High body-mass index,2,Percent,2015,0.0085218876841713,0.014412653594398,0.0035553928768296
1,Deaths,1,Global,2,Female,228,55+ years,508,Chronic respiratory diseases,108,High body-mass index,2,Percent,2015,0.0155308087073856,0.0256063886199249,0.0064906775592829
1,Deaths,1,Global,1,Male,228,55+ years,508,Chronic respiratory diseases,108,High body-mass index,3,Rate,2015,3.01356158933,5.10995410142,1.28621346977
1,Deaths,1,Global,2,Female,228,55+ years,508,Chronic respiratory diseases,108,High body-mass index,3,Rate,2015,3.79559750187,6.40648586251,1.57079019147
1,Deaths,1,Global,1,Male,228,55+ years,508,Chronic respiratory diseases,108,High body-mass index,1,Number,2016,17966.29082585261,30457.019035044534,7549.198660671122
1,Deaths,1,Global,2,Female,228,55+ years,508,Chronic respiratory diseases,108,High body-mass index,1,Number,2016,25744.781266234862,43236.29232406616,10657.70700581823
1,Deaths,1,Global,1,Male,228,55+ years,508,Chronic respiratory diseases,108,High body-mass index,2,Percent,2016,0.0085451974960898,0.0143253859802088,0.0035222051008909
1,Deaths,1,Global,2,Female,228,55+ years,508,Chronic respiratory diseases,108,High body-mass index,2,Percent,2016,0.0156701760895251,0.0259109689268427,0.0065098242504836
1,Deaths,1,Global,1,Male,228,55+ years,508,Chronic respiratory diseases,108,High body-mass index,3,Rate,2016,2.97347518249,5.0407282789200005,1.24941508978
1,Deaths,1,Global,2,Female,228,55+ years,508,Chronic respiratory diseases,108,High body-mass index,3,Rate,2016,3.7949502001799997,6.3733140520200005,1.57101615729
1,Deaths,1,Global,1,Male,228,55+ years,508,Chronic respiratory diseases,108,High body-mass index,1,Number,2017,18359.53983391573,30561.006779056257,7808.554534467969
1,Deaths,1,Global,2,Female,228,55+ years,508,Chronic respiratory diseases,108,High body-mass index,1,Number,2017,26861.879598920023,45164.83754035264,11335.804772273868
1,Deaths,1,Global,1,Male,228,55+ years,508,Chronic respiratory diseases,108,High body-mass index,2,Percent,2017,0.0085766389493991,0.0141961009530143,0.0036134991237809
1,Deaths,1,Global,2,Female,228,55+ years,508,Chronic respiratory diseases,108,High body-mass index,2,Percent,2017,0.0157868074804779,0.0259541247409326,0.0067163671581909
1,Deaths,1,Global,1,Male,228,55+ years,508,Chronic respiratory diseases,108,High body-mass index,3,Rate,2017,2.9493313628999998,4.90941148801,1.2543895433
1,Deaths,1,Global,2,Female,228,55+ years,508,Chronic respiratory diseases,108,High body-mass index,3,Rate,2017,3.84472942407,6.46442402458,1.6224889249799999
1,Deaths,1,Global,1,Male,228,55+ years,508,Chronic respiratory diseases,108,High body-mass index,1,Number,2018,18981.527358444517,31667.028003543444,8092.851647505194
1,Deaths,1,Global,2,Female,228,55+ years,508,Chronic respiratory diseases,108,High body-mass index,1,Number,2018,27720.433417384986,46797.68632430024,11689.285393623712
1,Deaths,1,Global,1,Male,228,55+ years,508,Chronic respiratory diseases,108,High body-mass index,2,Percent,2018,0.0086570965700001,0.014403487750369,0.0036918092850332
1,Deaths,1,Global,2,Female,228,55+ years,508,Chronic respiratory diseases,108,High body-mass index,2,Percent,2018,0.0158800791306709,0.0259912877309661,0.0068943167261849
1,Deaths,1,Global,1,Male,228,55+ years,508,Chronic respiratory diseases,108,High body-mass index,3,Rate,2018,2.9555317151,4.93073627954,1.2601030074200001
1,Deaths,1,Global,2,Female,228,55+ years,508,Chronic respiratory diseases,108,High body-mass index,3,Rate,2018,3.8473598416300003,6.49511991153,1.6223731614799999
1,Deaths,1,Global,1,Male,228,55+ years,508,Chronic respiratory diseases,108,High body-mass index,1,Number,2019,19479.39138803457,32224.83229123579,8347.974246871368
1,Deaths,1,Global,2,Female,228,55+ years,508,Chronic respiratory diseases,108,High body-mass index,1,Number,2019,28472.44730229145,47706.54778572051,11716.406850183444
1,Deaths,1,Global,1,Male,228,55+ years,508,Chronic respiratory diseases,108,High body-mass index,2,Percent,2019,0.0086769963217991,0.0143834247796235,0.003642843831297
1,Deaths,1,Global,2,Female,228,55+ years,508,Chronic respiratory diseases,108,High body-mass index,2,Percent,2019,0.0159436359455318,0.0261133861182449,0.0068234101979329
