measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,1,Male,11,30-34 years,508,Chronic respiratory diseases,1,Number,2015,7540.537933946355,8099.962627638723,7078.790921836434
1,Deaths,1,Global,2,Female,11,30-34 years,508,Chronic respiratory diseases,1,Number,2015,5945.945308103614,6975.808750749862,5201.387390512002
1,Deaths,1,Global,1,Male,11,30-34 years,508,Chronic respiratory diseases,2,Percent,2015,0.012695314356473536,0.013605173067494399,0.012041698415495792
1,Deaths,1,Global,2,Female,11,30-34 years,508,Chronic respiratory diseases,2,Percent,2015,0.016564396804164258,0.019484019936611946,0.014440747644436825
1,Deaths,1,Global,1,Male,11,30-34 years,508,Chronic respiratory diseases,3,Rate,2015,2.7139088895280827,2.9152509771261617,2.5477218970541533
1,Deaths,1,Global,2,Female,11,30-34 years,508,Chronic respiratory diseases,3,Rate,2015,2.1637246009235027,2.5384910595736474,1.8927805878815838
1,Deaths,1,Global,1,Male,12,35-39 years,508,Chronic respiratory diseases,1,Number,2015,11038.950939515404,11749.504505907906,10435.330574531825
1,Deaths,1,Global,2,Female,12,35-39 years,508,Chronic respiratory diseases,1,Number,2015,8635.282288156557,9838.993248834298,7791.418270476314
1,Deaths,1,Global,1,Male,12,35-39 years,508,Chronic respiratory diseases,2,Percent,2015,0.015312102809754997,0.01614984148014182,0.01459507784524835
1,Deaths,1,Global,2,Female,12,35-39 years,508,Chronic respiratory diseases,2,Percent,2015,0.020682654565450945,0.023245277099723717,0.01871014844907273
1,Deaths,1,Global,1,Male,12,35-39 years,508,Chronic respiratory diseases,3,Rate,2015,4.345731959784738,4.625457393798351,4.108103191792295
1,Deaths,1,Global,2,Female,12,35-39 years,508,Chronic respiratory diseases,3,Rate,2015,3.4509595987588955,3.9320044280147255,3.113722142624437
1,Deaths,1,Global,1,Male,13,40-44 years,508,Chronic respiratory diseases,1,Number,2015,18221.698652650633,19475.443338999186,17030.917064633733
1,Deaths,1,Global,2,Female,13,40-44 years,508,Chronic respiratory diseases,1,Number,2015,13089.309099310656,14418.18166954032,12096.058997321885
1,Deaths,1,Global,1,Male,13,40-44 years,508,Chronic respiratory diseases,2,Percent,2015,0.01997186041098078,0.021079306830306233,0.018999584697362633
1,Deaths,1,Global,2,Female,13,40-44 years,508,Chronic respiratory diseases,2,Percent,2015,0.02490546221483478,0.027687471972339686,0.023069143323692833
1,Deaths,1,Global,1,Male,13,40-44 years,508,Chronic respiratory diseases,3,Rate,2015,7.456573879317824,7.96962373585248,6.969289403021876
1,Deaths,1,Global,2,Female,13,40-44 years,508,Chronic respiratory diseases,3,Rate,2015,5.451830686766305,6.005319660264662,5.0381318929971775
1,Deaths,1,Global,1,Male,14,45-49 years,508,Chronic respiratory diseases,1,Number,2015,33532.12704582896,35870.821746096946,31420.87239384042
1,Deaths,1,Global,2,Female,14,45-49 years,508,Chronic respiratory diseases,1,Number,2015,21061.065912403636,22966.187248181945,18650.558053905133
1,Deaths,1,Global,1,Male,14,45-49 years,508,Chronic respiratory diseases,2,Percent,2015,0.02802203199815052,0.029199014205974216,0.026856598448296583
1,Deaths,1,Global,2,Female,14,45-49 years,508,Chronic respiratory diseases,2,Percent,2015,0.03224719620794517,0.034805080918819335,0.02853907956527363
1,Deaths,1,Global,1,Male,14,45-49 years,508,Chronic respiratory diseases,3,Rate,2015,14.728430304997238,15.755663139063698,13.801096737537717
1,Deaths,1,Global,2,Female,14,45-49 years,508,Chronic respiratory diseases,3,Rate,2015,9.349352017437058,10.195066573300624,8.279288108818461
1,Deaths,1,Global,1,Male,15,50-54 years,508,Chronic respiratory diseases,1,Number,2015,60009.09697288407,64532.725660112665,56415.06573200411
1,Deaths,1,Global,2,Female,15,50-54 years,508,Chronic respiratory diseases,1,Number,2015,40833.42983496623,45737.508323769776,36141.01607137456
1,Deaths,1,Global,1,Male,15,50-54 years,508,Chronic respiratory diseases,2,Percent,2015,0.03913352837793269,0.041167297233970626,0.037526885163084535
1,Deaths,1,Global,2,Female,15,50-54 years,508,Chronic respiratory diseases,2,Percent,2015,0.04399245211531345,0.048338319835549697,0.03907747239708225
1,Deaths,1,Global,1,Male,15,50-54 years,508,Chronic respiratory diseases,3,Rate,2015,30.252750825788308,32.533275253025614,28.440870009791844
1,Deaths,1,Global,2,Female,15,50-54 years,508,Chronic respiratory diseases,3,Rate,2015,20.449228262826175,22.905172346917894,18.099285077961888
1,Deaths,1,Global,1,Male,16,55-59 years,508,Chronic respiratory diseases,1,Number,2015,99232.57294845404,105723.01132206443,93117.77355812505
1,Deaths,1,Global,2,Female,16,55-59 years,508,Chronic respiratory diseases,1,Number,2015,60810.93435046148,65289.327405573844,54815.29450626112
1,Deaths,1,Global,1,Male,16,55-59 years,508,Chronic respiratory diseases,2,Percent,2015,0.05166247562121378,0.05435195768144152,0.049112231395344166
